Provider Number,Hospital Name,Address 1,Address 2,Address 3,City,State,ZIP Code,County,Phone Number,Hospital Type,Hospital Ownership,Emergency Services,Full Address,Latitude,Longitude,Services,Insurance Coverage
360032,GRAND LAKE HEALTH SYSTEM,200 SAINT CLAIR STREET,,,SAINT MARYS,OH,45885,AUGLAIZE,4193943335,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"200 SAINT CLAIR STREET, SAINT MARYS, OH, 45885",,,Pediatrics,State Farm Group
360035,MOUNT CARMEL HEALTH,793 WEST STATE STREET,,,COLUMBUS,OH,43222,FRANKLIN,6145464533,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"793 WEST STATE STREET, COLUMBUS, OH, 43222",39.95747602178202,-83.02317258,Dermatology,UnitedHealth Group
360036,WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE,,,WOOSTER,OH,44691,WAYNE,3302638100,Acute Care Hospitals,Government - Local,Yes,"1761 BEALL AVENUE, WOOSTER, OH, 44691",40.821186850000004,-81.93223062,Psychiatry,Progressive Corporation
360037,ST VINCENT CHARITY MEDICAL CENTER,2351 EAST 22ND STREET,,,CLEVELAND,OH,44115,CUYAHOGA,2168616200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"2351 EAST 22ND STREET, CLEVELAND, OH, 44115",41.4961455,-81.67434852,Neurology,Allstate Corporation
360038,DEACONESS HOSPITAL,311 STRAIGHT STREET,,,CINCINNATI,OH,45219,HAMILTON,5135592100,Acute Care Hospitals,Voluntary non-profit-Private,Not Available,"311 STRAIGHT STREET, CINCINNATI, OH, 45219",39.129612938775516,-84.52095237,Dental Care,Liberty Mutual Insurance
360039,GENESIS HEALTHCARE SYSTEM,2951 MAPLE AVENUE,,,ZANESVILLE,OH,43701,MUSKINGUM,7404545000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"2951 MAPLE AVENUE, ZANESVILLE, OH, 43701",39.974802249999996,-82.01660501,Vision Care,Travelers Companies
36003F,CINCINNATI VA MEDICAL CENTER,3200 VINE STREET,,,CINCINNATI                    ,OH,45220,HAMILTON,5138613100,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes,"3200 VINE STREET, CINCINNATI                    , OH, 45220",39.1393222,-84.509279,Hearing Services,Humana Inc.
360040,KNOX COMMUNITY HOSPITAL,1330 COSHOCTON ROAD,,,MOUNT VERNON,OH,43050,KNOX,7403939000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"1330 COSHOCTON ROAD, MOUNT VERNON, OH, 43050",40.39921855,-82.44752723,Broken Hand,Cigna Corporation
360041,PARMA COMMUNITY GENERAL HOSPITAL,7007 POWERS BOULEVARD,,,PARMA,OH,44129,CUYAHOGA,4407433000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"7007 POWERS BOULEVARD, PARMA, OH, 44129",41.3815042,-81.73071857,Stitches,Kaiser Permanente
360044,WAYNE HOSPITAL,835 SWEITZER STREET,,,GREENVILLE,OH,45331,DARKE,9375475926,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"835 SWEITZER STREET, GREENVILLE, OH, 45331",40.08894775,-84.63395368,Flu Shots,State Farm Group
360046,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,110 NORTH POPLAR STREET,,,OXFORD,OH,45056,BUTLER,5135232111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"110 NORTH POPLAR STREET, OXFORD, OH, 45056",39.512398250000004,-84.74158586,Physical Therapy,State Farm Group
360048,UNIVERSITY OF TOLEDO MEDICAL CENTER,3000 ARLINGTON AVENUE,,,TOLEDO,OH,43699,LUCAS,4193833413,Acute Care Hospitals,Government - State,Yes,"3000 ARLINGTON AVENUE, TOLEDO, OH, 43699",,,Cardiac Care,UnitedHealth Group
360051,MIAMI VALLEY HOSPITAL,ONE WYOMING STREET,,,DAYTON,OH,45409,MONTGOMERY,9372083012,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"ONE WYOMING STREET, DAYTON, OH, 45409",39.74446174,-84.18520504,Cancer Treatment,Progressive Corporation
360052,GOOD SAMARITAN HOSPITAL,2222 PHILADELPHIA DRIVE,,,DAYTON,OH,45406,MONTGOMERY,9372782612,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"2222 PHILADELPHIA DRIVE, DAYTON, OH, 45406",39.7882597,-84.23430631,Emergency Surgery,Allstate Corporation
360054,HOLZER MEDICAL CENTER,100 JACKSON PIKE,,,GALLIPOLIS,OH,45631,GALLIA,7404465000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"100 JACKSON PIKE, GALLIPOLIS, OH, 45631",38.84645745,-82.23753308,Orthopedics,Liberty Mutual Insurance
360055,TRUMBULL MEMORIAL HOSPITAL,1350 EAST MARKET STREET,,,WARREN,OH,44482,TRUMBULL,3308419011,Acute Care Hospitals,Proprietary,Yes,"1350 EAST MARKET STREET, WARREN, OH, 44482",41.2352561,-80.7986961,Pediatrics,Travelers Companies
360056,MERCY HOSPITAL FAIRFIELD,3000 MACK ROAD,,,FAIRFIELD,OH,45014,BUTLER,5138707197,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"3000 MACK ROAD, FAIRFIELD, OH, 45014",39.311064,-84.518725,Dermatology,Humana Inc.
360058,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,800 WEST MAIN STREET,,,COLDWATER,OH,45828,MERCER,4196784843,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"800 WEST MAIN STREET, COLDWATER, OH, 45828",40.480631450000004,-84.64007997,Psychiatry,Cigna Corporation
360059,METRO HEALTH MEDICAL CENTER,2500 METROHEALTH DRIVE,,,CLEVELAND,OH,44109,CUYAHOGA,2167787089,Acute Care Hospitals,Government - Local,Yes,"2500 METROHEALTH DRIVE, CLEVELAND, OH, 44109",41.46041015,-81.69794785,Neurology,Kaiser Permanente
360064,ST ELIZABETH HEALTH CENTER,1044 BELMONT AVENUE,,,YOUNGSTOWN,OH,44501,MAHONING,3307467211,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"1044 BELMONT AVENUE, YOUNGSTOWN, OH, 44501",41.1135545,-80.6602689,Dental Care,State Farm Group
360065,FISHER-TITUS HOSPITAL,272 BENEDICT AVENUE,,,NORWALK,OH,44857,HURON,4196688101,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"272 BENEDICT AVENUE, NORWALK, OH, 44857",41.22459255,-82.60397604,Vision Care,UnitedHealth Group
360066,ST RITA'S MEDICAL CENTER,730 WEST MARKET STREET,,,LIMA,OH,45801,ALLEN,4192273361,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"730 WEST MARKET STREET, LIMA, OH, 45801",40.7404231,-84.11920085,Hearing Services,Progressive Corporation
360068,TOLEDO HOSPITAL THE,2142 NORTH COVE BOULEVARD,,,TOLEDO,OH,43606,LUCAS,4192917463,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"2142 NORTH COVE BOULEVARD, TOLEDO, OH, 43606",41.6737582,-83.59491711,Broken Hand,Allstate Corporation
360070,MERCY MEDICAL CENTER,1320 MERCY DRIVE NW,,,CANTON,OH,44708,STARK,3304891008,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"1320 MERCY DRIVE NW, CANTON, OH, 44708",40.81418685,-81.39573895,Stitches,Liberty Mutual Insurance
360071,VAN WERT COUNTY HOSPITAL,1250 S WASHINGTON STREET,,,VAN WERT,OH,45891,VAN WERT,4192388627,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"1250 S WASHINGTON STREET, VAN WERT, OH, 45891",40.8505984,-84.5791709,Flu Shots,Travelers Companies
360072,FAIRFIELD MEDICAL CENTER,401 NORTH EWING STREET,,,LANCASTER,OH,43130,FAIRFIELD,7406878009,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"401 NORTH EWING STREET, LANCASTER, OH, 43130",39.718756890004606,-82.5761634,Physical Therapy,Humana Inc.
360074,FLOWER HOSPITAL,5200 HARROUN ROAD,,,SYLVANIA,OH,43560,LUCAS,4198241444,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"5200 HARROUN ROAD, SYLVANIA, OH, 43560",41.70970165,-83.69148482,Cardiac Care,Cigna Corporation
360075,UHHS RICHMOND HEIGHTS HOSPITAL,27100 CHARDON ROAD,,,RICHMOND HEIGHTS,OH,44143,CUYAHOGA,4405856170,Acute Care Hospitals,Proprietary,Yes,"27100 CHARDON ROAD, RICHMOND HEIGHTS, OH, 44143",41.580575249999995,-81.48893489,Cancer Treatment,Kaiser Permanente
360076,ATRIUM MEDICAL CENTER,ONE MEDICAL CENTER DRIVE,,,FRANKLIN,OH,45005,WARREN,5134205102,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"ONE MEDICAL CENTER DRIVE, FRANKLIN, OH, 45005",39.500174540596454,-84.31511519,Emergency Surgery,CVS Health Corp Group
360077,FAIRVIEW HOSPITAL,18101 LORAIN AVENUE,,,CLEVELAND,OH,44111,CUYAHOGA,2164767000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"18101 LORAIN AVENUE, CLEVELAND, OH, 44111",41.450417200000004,-81.82409269,Orthopedics,State Farm Group
360078,ROBINSON MEMORIAL HOSPITAL,6847 N CHESTNUT,,,RAVENNA,OH,44266,PORTAGE,3302972300,Acute Care Hospitals,Government - Local,Yes,"6847 N CHESTNUT, RAVENNA, OH, 44266",,,Pediatrics,UnitedHealth Group
360079,KETTERING MEDICAL CENTER,3535 SOUTHERN BOULEVARD,,,KETTERING,OH,45429,MONTGOMERY,9373958311,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"3535 SOUTHERN BOULEVARD, KETTERING, OH, 45429",39.6962082,-84.19067586,Dermatology,Progressive Corporation
36007F,DAYTON VA MEDICAL CENTER,4100 WEST THIRD STREET,,,DAYTON                        ,OH,45428,MONTGOMERY,9372686511,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes,"4100 WEST THIRD STREET, DAYTON                        , OH, 45428",39.75619585,-84.21216965,Psychiatry,Allstate Corporation
360080,EAST OHIO REGIONAL HOSPITAL,90 NORTH FOURTH STREET,,,MARTINS FERRY,OH,43935,BELMONT,7406334151,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"90 NORTH FOURTH STREET, MARTINS FERRY, OH, 43935",,,Neurology,Liberty Mutual Insurance
360081,MERCY ST CHARLES HOSPITAL,2600 NAVARRE AVENUE,,,OREGON,OH,43616,LUCAS,4196967200,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"2600 NAVARRE AVENUE, OREGON, OH, 43616",41.636571,-83.48644,Dental Care,Travelers Companies
360082,EUCLID HOSPITAL,18901 LAKE SHORE BOULEVARD,,,EUCLID,OH,44119,CUYAHOGA,2165319000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"18901 LAKE SHORE BOULEVARD, EUCLID, OH, 44119",41.59690850925926,-81.54730481,Vision Care,Humana Inc.
360084,AULTMAN HOSPITAL,2600 SIXTH STREET SW,,,CANTON,OH,44710,STARK,3304529911,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"2600 SIXTH STREET SW, CANTON, OH, 44710",,,Hearing Services,Cigna Corporation
360085,OHIO STATE UNIVERSITY HOSPITALS,410 WEST 10TH AVENUE,,,COLUMBUS,OH,43210,FRANKLIN,6142939700,Acute Care Hospitals,Government - State,Yes,"410 WEST 10TH AVENUE, COLUMBUS, OH, 43210",39.993986377551025,-83.02062212,Broken Hand,Kaiser Permanente
360086,SPRINGFIELD REGIONAL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,,,SPRINGFIELD,OH,45504,CLARK,9375231000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"100 MEDICAL CENTER DRIVE, SPRINGFIELD, OH, 45504",,,Stitches,State Farm Group
360087,LUTHERAN HOSPITAL,1730 WEST 25TH STREET,,,CLEVELAND,OH,44113,CUYAHOGA,2166964300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"1730 WEST 25TH STREET, CLEVELAND, OH, 44113",41.48698695,-81.70692009,Flu Shots,State Farm Group
360089,MERCY TIFFIN HOSPITAL,45 ST LAWRENCE DRIVE,,,TIFFIN,OH,44883,SENECA,4194557000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"45 ST LAWRENCE DRIVE, TIFFIN, OH, 44883",41.10511971843913,-83.21702309,Physical Therapy,UnitedHealth Group
36008F,CHILLICOTHE VA MEDICAL CENTER,17273 STATE ROUTE 104,,,CHILLICOTHE                   ,OH,45601,ROSS,7407731141,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes,"17273 STATE ROUTE 104, CHILLICOTHE                   , OH, 45601",,,Cardiac Care,Progressive Corporation
360090,ST LUKE'S HOSPITAL,5901 MONCLOVA ROAD,,,MAUMEE,OH,43537,LUCAS,4198935900,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"5901 MONCLOVA ROAD, MAUMEE, OH, 43537",41.55667045,-83.68200212,Cancer Treatment,Allstate Corporation
360091,MEDINA HOSPITAL,1000 EAST WASHINGTON STREET,,,MEDINA,OH,44256,MEDINA,3307251000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"1000 EAST WASHINGTON STREET, MEDINA, OH, 44256",41.138043249999996,-81.83830618,Emergency Surgery,Liberty Mutual Insurance
360092,MEMORIAL HOSPITAL OF UNION COUNTY,500 LONDON AVENUE,,,MARYSVILLE,OH,43040,UNION,9375782289,Acute Care Hospitals,Government - Local,Yes,"500 LONDON AVENUE, MARYSVILLE, OH, 43040",40.2298737,-83.36690639,Orthopedics,Travelers Companies
360095,BLANCHARD VALLEY HOSPITAL,1900 SOUTH MAIN STREET,,,FINDLAY,OH,45840,HANCOCK,4194234500,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"1900 SOUTH MAIN STREET, FINDLAY, OH, 45840",41.0176932,-83.65161227,Pediatrics,Humana Inc.
360096,EAST LIVERPOOL CITY HOSPITAL,425 WEST 5TH STREET,,,EAST LIVERPOOL,OH,43920,COLUMBIANA,3303857200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"425 WEST 5TH STREET, EAST LIVERPOOL, OH, 43920",40.62147405,-80.58643475,Dermatology,Cigna Corporation
360098,LAKE HEALTH,7590 AUBURN ROAD,,,CONCORD,OH,44077,LAKE,4409539600,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"7590 AUBURN ROAD, CONCORD, OH, 44077",41.663607400000004,-81.24695536,Psychiatry,Kaiser Permanente
360101,HURON HOSPITAL,13951 TERRACE ROAD,,,CLEVELAND,OH,44112,CUYAHOGA,2167613300,Acute Care Hospitals,Voluntary non-profit-Private,Not Available,"13951 TERRACE ROAD, CLEVELAND, OH, 44112",41.524903002559675,-81.58252285,Neurology,State Farm Group
360107,BELLEVUE HOSPITAL,1400 WEST MAIN STREET,,,BELLEVUE,OH,44811,SANDUSKY,4194834040,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"1400 WEST MAIN STREET, BELLEVUE, OH, 44811",41.28772815,-82.88112825,Dental Care,State Farm Group
360109,COSHOCTON COUNTY MEMORIAL HOSPITAL,1460 ORANGE STREET,,,COSHOCTON,OH,43812,COSHOCTON,7406226411,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"1460 ORANGE STREET, COSHOCTON, OH, 43812",40.270803099999995,-81.84823421,Vision Care,UnitedHealth Group
360112,MERCY ST VINCENT MEDICAL CENTER,2213 CHERRY STREET,,,TOLEDO,OH,43608,LUCAS,4192513232,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"2213 CHERRY STREET, TOLEDO, OH, 43608",41.66858445,-83.54269392,Hearing Services,Progressive Corporation
360113,MERCY FRANCISCAN HOSPITAL WESTERN HILLS,3131 QUEEN CITY AVENUE,,,CINCINNATI,OH,45238,HAMILTON,5133895915,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"3131 QUEEN CITY AVENUE, CINCINNATI, OH, 45238",39.1362185,-84.6049034,Broken Hand,Allstate Corporation
360115,UHHS BEDFORD MEDICAL CENTER,44 BLAINE AVENUE,,,BEDFORD,OH,44146,CUYAHOGA,4407353628,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"44 BLAINE AVENUE, BEDFORD, OH, 44146",41.39460475,-81.53482948,Stitches,Liberty Mutual Insurance
360116,SOUTHWEST REGIONAL MEDICAL CENTER,425 HOME STREET,,,GEORGETOWN,OH,45121,BROWN,5133787800,Acute Care Hospitals,Proprietary,Yes,"425 HOME STREET, GEORGETOWN, OH, 45121",38.86029882113186,-83.89771784,Flu Shots,Travelers Companies
360118,MEDCENTRAL HEALTH SYSTEM,335 GLESSNER AVENUE,,,MANSFIELD,OH,44903,RICHLAND,4195268000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"335 GLESSNER AVENUE, MANSFIELD, OH, 44903",40.7526722,-82.52879089,Physical Therapy,Humana Inc.
360121,COMMUNITY HOSPITALS AND WELLNESS CENTERS,433 WEST HIGH STREET,,,BRYAN,OH,43506,WILLIAMS,4196361131,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"433 WEST HIGH STREET, BRYAN, OH, 43506",41.47408825,-84.55746965,Cardiac Care,Cigna Corporation
360123,ST JOHN MEDICAL CENTER,29000 CENTER RIDGE ROAD,,,WESTLAKE,OH,44145,CUYAHOGA,4408358000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"29000 CENTER RIDGE ROAD, WESTLAKE, OH, 44145",41.43633885,-81.9445172,Cancer Treatment,Kaiser Permanente
360125,ASHTABULA COUNTY MEDICAL CENTER,2420 LAKE AVENUE,,,ASHTABULA,OH,44004,ASHTABULA,4409972262,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"2420 LAKE AVENUE, ASHTABULA, OH, 44004",41.8806113,-80.79480509,Emergency Surgery,State Farm Group
360130,AMHERST HOSPITAL,254 CLEVELAND AVENUE,,,AMHERST,OH,44001,LORAIN,4409886000,Acute Care Hospitals,Voluntary non-profit-Private,Not Available,"254 CLEVELAND AVENUE, AMHERST, OH, 44001",41.3991202,-82.22380564,Orthopedics,UnitedHealth Group
360131,ALLIANCE COMMUNITY HOSPITAL,200 EAST STATE STREET,,,ALLIANCE,OH,44601,STARK,3305967527,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"200 EAST STATE STREET, ALLIANCE, OH, 44601",40.9030223,-81.10275647,Pediatrics,Progressive Corporation
360132,FORT HAMILTON HUGHES MEMORIAL HOSPITAL,630 EATON AVENUE,,,HAMILTON,OH,45013,BUTLER,5138672000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"630 EATON AVENUE, HAMILTON, OH, 45013",39.4158125,-84.57244897,Dermatology,Allstate Corporation
360133,GRANDVIEW HOSPITAL & MEDICAL CENTER,405 GRAND AVENUE,,,DAYTON,OH,45405,MONTGOMERY,9377233312,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"405 GRAND AVENUE, DAYTON, OH, 45405",,,Psychiatry,Liberty Mutual Insurance
360134,GOOD SAMARITAN HOSPITAL,375 DIXMYTH AVENUE,,,CINCINNATI,OH,45220,HAMILTON,5138622601,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"375 DIXMYTH AVENUE, CINCINNATI, OH, 45220",39.1387945,-84.52285673,Neurology,Travelers Companies
360137,UNIVERSITY HOSPITALS OF CLEVELAND,11100 EUCLID AVENUE,,,CLEVELAND,OH,44106,CUYAHOGA,2168441000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"11100 EUCLID AVENUE, CLEVELAND, OH, 44106",41.5075445,-81.6065832,Dental Care,Humana Inc.
360141,NORTHSIDE MEDICAL CENTER,500 GYPSY LANE,,,YOUNGSTOWN,OH,44501,MAHONING,3308841000,Acute Care Hospitals,Proprietary,Yes,"500 GYPSY LANE, YOUNGSTOWN, OH, 44501",41.133709,-80.659269,Vision Care,Cigna Corporation
360143,MARYMOUNT HOSPITAL,12300 MCCRACKEN ROAD,,,GARFIELD HEIGHTS,OH,44125,CUYAHOGA,2165810500,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"12300 MCCRACKEN ROAD, GARFIELD HEIGHTS, OH, 44125",41.42116765,-81.59820935,Hearing Services,Kaiser Permanente
360144,SOUTH POINTE HOSPITAL,20000 HARVARD ROAD,,,WARRENSVILLE HEIGHTS,OH,44122,CUYAHOGA,2164916000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"20000 HARVARD ROAD, WARRENSVILLE HEIGHTS, OH, 44122",41.449673562117894,-81.4968889,Broken Hand,CVS Health Corp Group
360145,EMH REGIONAL MEDICAL CENTER,630 EAST RIVER STREET,,,ELYRIA,OH,44035,LORAIN,4403297500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"630 EAST RIVER STREET, ELYRIA, OH, 44035",41.36675305,-82.09717527,Stitches,State Farm Group
360147,MARIETTA MEMORIAL HOSPITAL,401 MATTHEW STREET,,,MARIETTA,OH,45750,WASHINGTON,7403741400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"401 MATTHEW STREET, MARIETTA, OH, 45750",39.431703150000004,-81.46453672,Flu Shots,UnitedHealth Group
360148,POMERENE HOSPITAL,981 WOOSTER ROAD,,,MILLERSBURG,OH,44654,HOLMES,3306741015,Acute Care Hospitals,Government - Local,Yes,"981 WOOSTER ROAD, MILLERSBURG, OH, 44654",40.56490145,-81.91998791,Physical Therapy,Progressive Corporation
360150,SUMMA WESTERN RESERVE HOSPITAL,1900 23RD STREET,,,CUYAHOGA FALLS,OH,44223,SUMMIT,3309717000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"1900 23RD STREET, CUYAHOGA FALLS, OH, 44223",41.1330302,-81.510906,Cardiac Care,Allstate Corporation
360151,AFFINITY MEDICAL CENTER,875 EIGHTH STREET NE,,,MASSILLON,OH,44646,STARK,3308376863,Acute Care Hospitals,Proprietary,Yes,"875 EIGHTH STREET NE, MASSILLON, OH, 44646",,,Cancer Treatment,Liberty Mutual Insurance
360152,DOCTORS HOSPITAL,5100 WEST  BROAD STREET,,,COLUMBUS,OH,43228,FRANKLIN,6145441000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"5100 WEST  BROAD STREET, COLUMBUS, OH, 43228",39.95320795,-83.13783074,Emergency Surgery,Travelers Companies
360153,BELMONT COMMUNITY HOSPITAL,4697 HARRISON STREET,,,BELLAIRE,OH,43906,BELMONT,7406711200,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"4697 HARRISON STREET, BELLAIRE, OH, 43906",40.0305771,-80.74066964,Orthopedics,Humana Inc.
360155,SOUTHWEST GENERAL HEALTH CENTER,18697 BAGLEY ROAD,,,MIDDLEBURG HEIGHTS,OH,44130,CUYAHOGA,4408168000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"18697 BAGLEY ROAD, MIDDLEBURG HEIGHTS, OH, 44130",41.369883,-81.83207813,Pediatrics,Cigna Corporation
360156,MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,,,FREMONT,OH,43420,SANDUSKY,4193346617,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"715 SOUTH TAFT AVENUE, FREMONT, OH, 43420",41.339322749999994,-83.13472601,Dermatology,Kaiser Permanente
360159,ADENA REGIONAL MEDICAL CENTER,272 HOSPITAL ROAD,,,CHILLICOTHE,OH,45601,ROSS,7407797358,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"272 HOSPITAL ROAD, CHILLICOTHE, OH, 45601",39.3963694,-82.9686726,Psychiatry,State Farm Group
360161,ST JOSEPH HEALTH CENTER,667 EASTLAND AVE SE,,,WARREN,OH,44481,TRUMBULL,3308414000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"667 EASTLAND AVE SE, WARREN, OH, 44481",41.2304093,-80.7775992,Neurology,State Farm Group
360163,CHRIST HOSPITAL,2139 AUBURN AVENUE,,,CINCINNATI,OH,45219,HAMILTON,5135852771,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"2139 AUBURN AVENUE, CINCINNATI, OH, 45219",39.120838750000004,-84.51111282,Dental Care,UnitedHealth Group
360170,BERGER HOSPITAL,600 NORTH PICKAWAY STREET,,,CIRCLEVILLE,OH,43113,PICKAWAY,7404208585,Acute Care Hospitals,Government - Local,Yes,"600 NORTH PICKAWAY STREET, CIRCLEVILLE, OH, 43113",39.610158049999995,-82.9364571,Vision Care,Progressive Corporation
360172,MERCY REGIONAL MEDICAL CENTER,3700 KOLBE ROAD,,,LORAIN,OH,44053,LORAIN,4409603295,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"3700 KOLBE ROAD, LORAIN, OH, 44053",41.4366447,-82.23751334,Hearing Services,Allstate Corporation
360174,UPPER VALLEY MEDICAL CENTER,3130 NORTH COUNTY ROAD 25A,,,TROY,OH,45373,MIAMI,9374407853,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"3130 NORTH COUNTY ROAD 25A, TROY, OH, 45373",,,Broken Hand,Liberty Mutual Insurance
360175,CLINTON MEMORIAL HOSPITAL,610 WEST MAIN STREET,,,WILMINGTON,OH,45177,CLINTON,9373826611,Acute Care Hospitals,Government - Local,Yes,"610 WEST MAIN STREET, WILMINGTON, OH, 45177",39.443930300000005,-83.83926465,Stitches,Travelers Companies
360179,BETHESDA NORTH,10500 MONTGOMERY ROAD,,,CINCINNATI,OH,45242,HAMILTON,5135696141,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"10500 MONTGOMERY ROAD, CINCINNATI, OH, 45242",39.2513937,-84.34010607,Flu Shots,Humana Inc.
360180,CLEVELAND CLINIC,9500 EUCLID AVENUE,,,CLEVELAND,OH,44195,CUYAHOGA,2164442200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"9500 EUCLID AVENUE, CLEVELAND, OH, 44195",41.5033267,-81.6182319,Physical Therapy,Cigna Corporation
360185,SALEM COMMUNITY HOSPITAL,1995 EAST STATE STREET,,,SALEM,OH,44460,COLUMBIANA,3303321551,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"1995 EAST STATE STREET, SALEM, OH, 44460",40.90133055,-80.83264307,Cardiac Care,Kaiser Permanente
